hasSymptomsVision,,Mental disorder,Organic mental disorder,False,False,False,False,False,False,False,
hasSymptomsMovement_problems,,Mental disorder,Organic mental disorder,False,False,False,False,False,False,False,
hasSymptomsAgitation,,Mental disorder,Organic mental disorder,False,False,False,False,False,False,False,
hasSymptomsAnxiety,,Mental disorder,Organic mental disorder,False,False,False,False,False,False,False,
hasSymptomsDepression,,Mental disorder,Organic mental disorder,False,False,False,False,False,False,False,
hasSymptomsMania,,Mental disorder,Organic mental disorder,False,False,False,False,False,False,False,
hasSymptomsParanoia,,Mental disorder,Organic mental disorder,False,False,False,False,False,False,False,
hasSymptomsPsychosis,,Mental disorder,Organic mental disorder,False,False,False,False,False,False,False,
hasMedicationAntidepressants,,Mental disorder,Organic mental disorder,False,False,False,False,False,False,False,
hasMedicationAntipsychotics,,Mental disorder,Organic mental disorder,False,False,False,False,False,False,False,
hasMedicationAnxiolytics,,Mental disorder,Organic mental disorder,False,False,False,False,False,False,False,
hasMedicationMood_stabilizers,,Mental disorder,Organic mental disorder,False,False,False,False,False,False,False,
hasMedicationStimulants,,Mental disorder,Organic mental disorder,False,False,False,False,False,False,False,
hasSymptomsAgitation,,Mental disorder,Personality disorder,False,False,False,False,False,False,False,
hasSymptomsAnxiety,,Mental disorder,Personality disorder,False,False,False,False,False,False,False,
hasSymptomsDepression,,Mental disorder,Personality disorder,False,False,False,False,False,False,False,
hasSymptomsMania,,Mental disorder,Personality disorder,False,False,False,False,False,False,False,
hasSymptomsParanoia,,Mental disorder,Personality disorder,False,False,False,False,False,False,False,
hasSymptomsPsychosis,,Mental disorder,Personality disorder,False,False,False,False,False,False,False,
hasMedicationAntidepressants,,Mental disorder,Personality disorder,False,False,False,False,False,False,False,
hasMedicationAntipsychotics,,Mental disorder,Personality disorder,False,False,False,False,False,False,False,
hasMedicationAnxiolytics,,Mental disorder,Personality disorder,False,False,False,False,False,False,False,
hasMedicationMood_stabilizers,,Mental disorder,Personality disorder,False,False,False,False,False,False,False,
hasMedicationStimulants,,Mental disorder,Personality disorder,False,False,False,False,False,False,False,
hasSymptomsAgitation,,Mental disorder,Psychosexual disorder,False,False,False,False,False,False,False,
hasSymptomsAnxiety,,Mental disorder,Psychosexual disorder,False,False,False,False,False,False,False,
hasSymptomsDepression,,Mental disorder,Psychosexual disorder,False,False,False,False,False,False,False,
hasSymptomsMania,,Mental disorder,Psychosexual disorder,False,False,False,False,False,False,False,
hasSymptomsParanoia,,Mental disorder,Psychosexual disorder,False,False,False,False,False,False,False,
hasSymptomsPsychosis,,Mental disorder,Psychosexual disorder,False,False,False,False,False,False,False,
hasMedicationAntidepressants,,Mental disorder,Psychosexual disorder,False,False,False,False,False,False,False,
hasMedicationAntipsychotics,,Mental disorder,Psychosexual disorder,False,False,False,False,False,False,False,
hasMedicationAnxiolytics,,Mental disorder,Psychosexual disorder,False,False,False,False,False,False,False,
hasMedicationMood_stabilizers,,Mental disorder,Psychosexual disorder,False,False,False,False,False,False,False,
hasMedicationStimulants,,Mental disorder,Psychosexual disorder,False,False,False,False,False,False,False,
hasSymptomsFalse_beliefs,,Mental disorder,Psychotic disorder,False,False,False,False,False,False,False,
hasSymptomsSeeing_or_hearing_things_that_others_do_not_see_or_hear,,Mental disorder,Psychotic disorder,False,False,False,False,False,False,False,
hasComplicationsSelfharm,,Mental disorder,Psychotic disorder,False,False,False,False,False,False,False,
hasComplicationsSuicide,,Mental disorder,Psychotic disorder,False,False,False,False,False,False,False,
hasSymptomsAgitation,,Mental disorder,Psychotic disorder,False,False,False,False,False,False,False,
hasSymptomsAnxiety,,Mental disorder,Psychotic disorder,False,False,False,False,False,False,False,
hasSymptomsDepression,,Mental disorder,Psychotic disorder,False,False,False,False,False,False,False,
hasSymptomsMania,,Mental disorder,Psychotic disorder,False,False,False,False,False,False,False,
hasSymptomsParanoia,,Mental disorder,Psychotic disorder,False,False,False,False,False,False,False,
hasSymptomsPsychosis,,Mental disorder,Psychotic disorder,False,False,False,False,False,False,False,
hasMedicationAntidepressants,,Mental disorder,Psychotic disorder,False,False,False,False,False,False,False,
hasMedicationAntipsychotics,,Mental disorder,Psychotic disorder,False,False,False,False,False,False,False,
hasMedicationAnxiolytics,,Mental disorder,Psychotic disorder,False,False,False,False,False,False,False,
hasMedicationMood_stabilizers,,Mental disorder,Psychotic disorder,False,False,False,False,False,False,False,
hasMedicationStimulants,,Mental disorder,Psychotic disorder,False,False,False,False,False,False,False,
hasSymptomsAgitation,,Mental disorder,Tic disorder,False,False,False,False,False,False,False,
hasSymptomsAnxiety,,Mental disorder,Tic disorder,False,False,False,False,False,False,False,
hasSymptomsDepression,,Mental disorder,Tic disorder,False,False,False,False,False,False,False,
hasSymptomsMania,,Mental disorder,Tic disorder,False,False,False,False,False,False,False,
hasSymptomsParanoia,,Mental disorder,Tic disorder,False,False,False,False,False,False,False,
hasSymptomsPsychosis,,Mental disorder,Tic disorder,False,False,False,False,False,False,False,
hasMedicationAntidepressants,,Mental disorder,Tic disorder,False,False,False,False,False,False,False,
hasMedicationAntipsychotics,,Mental disorder,Tic disorder,False,False,False,False,False,False,False,
hasMedicationAnxiolytics,,Mental disorder,Tic disorder,False,False,False,False,False,False,False,
hasMedicationMood_stabilizers,,Mental disorder,Tic disorder,False,False,False,False,False,False,False,
hasMedicationStimulants,,Mental disorder,Tic disorder,False,False,False,False,False,False,False,
hasSymptomsAgitation,,Mental disorder,Munchausens by proxy,False,False,False,False,False,False,False,
hasSymptomsAnxiety,,Mental disorder,Munchausens by proxy,False,False,False,False,False,False,False,
hasSymptomsDepression,,Mental disorder,Munchausens by proxy,False,False,False,False,False,False,False,
hasSymptomsMania,,Mental disorder,Munchausens by proxy,False,False,False,False,False,False,False,
hasSymptomsParanoia,,Mental disorder,Munchausens by proxy,False,False,False,False,False,False,False,
hasSymptomsPsychosis,,Mental disorder,Munchausens by proxy,False,False,False,False,False,False,False,
hasMedicationAntidepressants,,Mental disorder,Munchausens by proxy,False,False,False,False,False,False,False,
hasMedicationAntipsychotics,,Mental disorder,Munchausens by proxy,False,False,False,False,False,False,False,
hasMedicationAnxiolytics,,Mental disorder,Munchausens by proxy,False,False,False,False,False,False,False,
hasMedicationMood_stabilizers,,Mental disorder,Munchausens by proxy,False,False,False,False,False,False,False,
hasMedicationStimulants,,Mental disorder,Munchausens by proxy,False,False,False,False,False,False,False,
hasSymptomsAgitation,,Mental disorder,Mixed behavior and emotional disorder,False,False,False,False,False,False,False,
hasSymptomsAnxiety,,Mental disorder,Mixed behavior and emotional disorder,False,False,False,False,False,False,False,
hasSymptomsDepression,,Mental disorder,Mixed behavior and emotional disorder,False,False,False,False,False,False,False,
hasSymptomsMania,,Mental disorder,Mixed behavior and emotional disorder,False,False,False,False,False,False,False,
hasSymptomsParanoia,,Mental disorder,Mixed behavior and emotional disorder,False,False,False,False,False,False,False,
hasSymptomsPsychosis,,Mental disorder,Mixed behavior and emotional disorder,False,False,False,False,False,False,False,
hasMedicationAntidepressants,,Mental disorder,Mixed behavior and emotional disorder,False,False,False,False,False,False,False,
hasMedicationAntipsychotics,,Mental disorder,Mixed behavior and emotional disorder,False,False,False,False,False,False,False,
hasMedicationAnxiolytics,,Mental disorder,Mixed behavior and emotional disorder,False,False,False,False,False,False,False,
hasMedicationMood_stabilizers,,Mental disorder,Mixed behavior and emotional disorder,False,False,False,False,False,False,False,
hasMedicationStimulants,,Mental disorder,Mixed behavior and emotional disorder,False,False,False,False,False,False,False,
hasSymptomsAgitation,,Mental disorder,Identity disorder,False,False,False,False,False,False,False,
hasSymptomsAnxiety,,Mental disorder,Identity disorder,False,False,False,False,False,False,False,
hasSymptomsDepression,,Mental disorder,Identity disorder,False,False,False,False,False,False,False,
hasSymptomsMania,,Mental disorder,Identity disorder,False,False,False,False,False,False,False,
hasSymptomsParanoia,,Mental disorder,Identity disorder,False,False,False,False,False,False,False,
hasSymptomsPsychosis,,Mental disorder,Identity disorder,False,False,False,False,False,False,False,
hasMedicationAntidepressants,,Mental disorder,Identity disorder,False,False,False,False,False,False,False,
hasMedicationAntipsychotics,,Mental disorder,Identity disorder,False,False,False,False,False,False,False,
hasMedicationAnxiolytics,,Mental disorder,Identity disorder,False,False,False,False,False,False,False,
hasMedicationMood_stabilizers,,Mental disorder,Identity disorder,False,False,False,False,False,False,False,
hasMedicationStimulants,,Mental disorder,Identity disorder,False,False,False,False,False,False,False,
hasSymptomsAgitation,,Mental disorder,Axis I diagnosis,False,False,False,False,False,False,False,
hasSymptomsAnxiety,,Mental disorder,Axis I diagnosis,False,False,False,False,False,False,False,
hasSymptomsDepression,,Mental disorder,Axis I diagnosis,False,False,False,False,False,False,False,
hasSymptomsMania,,Mental disorder,Axis I diagnosis,False,False,False,False,False,False,False,
hasSymptomsParanoia,,Mental disorder,Axis I diagnosis,False,False,False,False,False,False,False,
hasSymptomsPsychosis,,Mental disorder,Axis I diagnosis,False,False,False,False,False,False,False,
hasMedicationAntidepressants,,Mental disorder,Axis I diagnosis,False,False,False,False,False,False,False,
hasMedicationAntipsychotics,,Mental disorder,Axis I diagnosis,False,False,False,False,False,False,False,
hasMedicationAnxiolytics,,Mental disorder,Axis I diagnosis,False,False,False,False,False,False,False,
hasMedicationMood_stabilizers,,Mental disorder,Axis I diagnosis,False,False,False,False,False,False,False,
hasMedicationStimulants,,Mental disorder,Axis I diagnosis,False,False,False,False,False,False,False,
hasSymptomsAgitation,,Mental disorder,Axis II diagnosis,False,False,False,False,False,False,False,
hasSymptomsAnxiety,,Mental disorder,Axis II diagnosis,False,False,False,False,False,False,False,
hasSymptomsDepression,,Mental disorder,Axis II diagnosis,False,False,False,False,False,False,False,
hasSymptomsMania,,Mental disorder,Axis II diagnosis,False,False,False,False,False,False,False,
hasSymptomsParanoia,,Mental disorder,Axis II diagnosis,False,False,False,False,False,False,False,
hasSymptomsPsychosis,,Mental disorder,Axis II diagnosis,False,False,False,False,False,False,False,
hasMedicationAntidepressants,,Mental disorder,Axis II diagnosis,False,False,False,False,False,False,False,
hasMedicationAntipsychotics,,Mental disorder,Axis II diagnosis,False,False,False,False,False,False,False,
hasMedicationAnxiolytics,,Mental disorder,Axis II diagnosis,False,False,False,False,False,False,False,
hasMedicationMood_stabilizers,,Mental disorder,Axis II diagnosis,False,False,False,False,False,False,False,
hasMedicationStimulants,,Mental disorder,Axis II diagnosis,False,False,False,False,False,False,False,
hasSymptomsAgitation,,Mental disorder,Axis III diagnosis,False,False,False,False,False,False,False,
hasSymptomsAnxiety,,Mental disorder,Axis III diagnosis,False,False,False,False,False,False,False,
hasSymptomsDepression,,Mental disorder,Axis III diagnosis,False,False,False,False,False,False,False,
hasSymptomsMania,,Mental disorder,Axis III diagnosis,False,False,False,False,False,False,False,
hasSymptomsParanoia,,Mental disorder,Axis III diagnosis,False,False,False,False,False,False,False,
hasSymptomsPsychosis,,Mental disorder,Axis III diagnosis,False,False,False,False,False,False,False,
hasMedicationAntidepressants,,Mental disorder,Axis III diagnosis,False,False,False,False,False,False,False,
hasMedicationAntipsychotics,,Mental disorder,Axis III diagnosis,False,False,False,False,False,False,False,
hasMedicationAnxiolytics,,Mental disorder,Axis III diagnosis,False,False,False,False,False,False,False,
hasMedicationMood_stabilizers,,Mental disorder,Axis III diagnosis,False,False,False,False,False,False,False,
hasMedicationStimulants,,Mental disorder,Axis III diagnosis,False,False,False,False,False,False,False,
hasSymptomsAgitation,,Mental disorder,Axis IV diagnosis,False,False,False,False,False,False,False,
hasSymptomsAnxiety,,Mental disorder,Axis IV diagnosis,False,False,False,False,False,False,False,
hasSymptomsDepression,,Mental disorder,Axis IV diagnosis,False,False,False,False,False,False,False,
hasSymptomsMania,,Mental disorder,Axis IV diagnosis,False,False,False,False,False,False,False,
hasSymptomsParanoia,,Mental disorder,Axis IV diagnosis,False,False,False,False,False,False,False,
hasSymptomsPsychosis,,Mental disorder,Axis IV diagnosis,False,False,False,False,False,False,False,
hasMedicationAntidepressants,,Mental disorder,Axis IV diagnosis,False,False,False,False,False,False,False,
hasMedicationAntipsychotics,,Mental disorder,Axis IV diagnosis,False,False,False,False,False,False,False,
hasMedicationAnxiolytics,,Mental disorder,Axis IV diagnosis,False,False,False,False,False,False,False,
hasMedicationMood_stabilizers,,Mental disorder,Axis IV diagnosis,False,False,False,False,False,False,False,
hasMedicationStimulants,,Mental disorder,Axis IV diagnosis,False,False,False,False,False,False,False,
hasSymptomsAgitation,,Mental disorder,Axis V diagnosis,False,False,False,False,False,False,False,
hasSymptomsAnxiety,,Mental disorder,Axis V diagnosis,False,False,False,False,False,False,False,
hasSymptomsDepression,,Mental disorder,Axis V diagnosis,False,False,False,False,False,False,False,
hasSymptomsMania,,Mental disorder,Axis V diagnosis,False,False,False,False,False,False,False,
hasSymptomsParanoia,,Mental disorder,Axis V diagnosis,False,False,False,False,False,False,False,
hasSymptomsPsychosis,,Mental disorder,Axis V diagnosis,False,False,False,False,False,False,False,
hasMedicationAntidepressants,,Mental disorder,Axis V diagnosis,False,False,False,False,False,False,False,
hasMedicationAntipsychotics,,Mental disorder,Axis V diagnosis,False,False,False,False,False,False,False,
hasMedicationAnxiolytics,,Mental disorder,Axis V diagnosis,False,False,False,False,False,False,False,
hasMedicationMood_stabilizers,,Mental disorder,Axis V diagnosis,False,False,False,False,False,False,False,
hasMedicationStimulants,,Mental disorder,Axis V diagnosis,False,False,False,False,False,False,False,
hasSymptomsAgitation,,Mental disorder,Emotional deprivation syndrome,False,False,False,False,False,False,False,
hasSymptomsAnxiety,,Mental disorder,Emotional deprivation syndrome,False,False,False,False,False,False,False,
hasSymptomsDepression,,Mental disorder,Emotional deprivation syndrome,False,False,False,False,False,False,False,
hasSymptomsMania,,Mental disorder,Emotional deprivation syndrome,False,False,False,False,False,False,False,
hasSymptomsParanoia,,Mental disorder,Emotional deprivation syndrome,False,False,False,False,False,False,False,
hasSymptomsPsychosis,,Mental disorder,Emotional deprivation syndrome,False,False,False,False,False,False,False,
hasMedicationAntidepressants,,Mental disorder,Emotional deprivation syndrome,False,False,False,False,False,False,False,
hasMedicationAntipsychotics,,Mental disorder,Emotional deprivation syndrome,False,False,False,False,False,False,False,
hasMedicationAnxiolytics,,Mental disorder,Emotional deprivation syndrome,False,False,False,False,False,False,False,
hasMedicationMood_stabilizers,,Mental disorder,Emotional deprivation syndrome,False,False,False,False,False,False,False,
hasMedicationStimulants,,Mental disorder,Emotional deprivation syndrome,False,False,False,False,False,False,False,
hasSymptomsAgitation,,Mental disorder,Specific nonpsychotic mental disorders following organic brain damage,False,False,False,False,False,False,False,
hasSymptomsAnxiety,,Mental disorder,Specific nonpsychotic mental disorders following organic brain damage,False,False,False,False,False,False,False,
hasSymptomsDepression,,Mental disorder,Specific nonpsychotic mental disorders following organic brain damage,False,False,False,False,False,False,False,
hasSymptomsMania,,Mental disorder,Specific nonpsychotic mental disorders following organic brain damage,False,False,False,False,False,False,False,
hasSymptomsParanoia,,Mental disorder,Specific nonpsychotic mental disorders following organic brain damage,False,False,False,False,False,False,False,
hasSymptomsPsychosis,,Mental disorder,Specific nonpsychotic mental disorders following organic brain damage,False,False,False,False,False,False,False,
hasMedicationAntidepressants,,Mental disorder,Specific nonpsychotic mental disorders following organic brain damage,False,False,False,False,False,False,False,
hasMedicationAntipsychotics,,Mental disorder,Specific nonpsychotic mental disorders following organic brain damage,False,False,False,False,False,False,False,
hasMedicationAnxiolytics,,Mental disorder,Specific nonpsychotic mental disorders following organic brain damage,False,False,False,False,False,False,False,
hasMedicationMood_stabilizers,,Mental disorder,Specific nonpsychotic mental disorders following organic brain damage,False,False,False,False,False,False,False,
hasMedicationStimulants,,Mental disorder,Specific nonpsychotic mental disorders following organic brain damage,False,False,False,False,False,False,False,
hasSymptomsAgitation,,Mental disorder,Psychosis with origin in childhood,False,False,False,False,False,False,False,
hasSymptomsAnxiety,,Mental disorder,Psychosis with origin in childhood,False,False,False,False,False,False,False,
hasSymptomsDepression,,Mental disorder,Psychosis with origin in childhood,False,False,False,False,False,False,False,
hasSymptomsMania,,Mental disorder,Psychosis with origin in childhood,False,False,False,False,False,False,False,
hasSymptomsParanoia,,Mental disorder,Psychosis with origin in childhood,False,False,False,False,False,False,False,
hasSymptomsPsychosis,,Mental disorder,Psychosis with origin in childhood,False,False,False,False,False,False,False,
hasMedicationAntidepressants,,Mental disorder,Psychosis with origin in childhood,False,False,False,False,False,False,False,
hasMedicationAntipsychotics,,Mental disorder,Psychosis with origin in childhood,False,False,False,False,False,False,False,
hasMedicationAnxiolytics,,Mental disorder,Psychosis with origin in childhood,False,False,False,False,False,False,False,
hasMedicationMood_stabilizers,,Mental disorder,Psychosis with origin in childhood,False,False,False,False,False,False,False,
hasMedicationStimulants,,Mental disorder,Psychosis with origin in childhood,False,False,False,False,False,False,False,
hasSymptomsAgitation,,Mental disorder,Behavioral and emotional disorder with onset in childhood,False,False,False,False,False,False,False,
hasSymptomsAnxiety,,Mental disorder,Behavioral and emotional disorder with onset in childhood,False,False,False,False,False,False,False,
hasSymptomsDepression,,Mental disorder,Behavioral and emotional disorder with onset in childhood,False,False,False,False,False,False,False,
hasSymptomsMania,,Mental disorder,Behavioral and emotional disorder with onset in childhood,False,False,False,False,False,False,False,
hasSymptomsParanoia,,Mental disorder,Behavioral and emotional disorder with onset in childhood,False,False,False,False,False,False,False,
hasSymptomsPsychosis,,Mental disorder,Behavioral and emotional disorder with onset in childhood,False,False,False,False,False,False,False,
hasMedicationAntidepressants,,Mental disorder,Behavioral and emotional disorder with onset in childhood,False,False,False,False,False,False,False,
hasMedicationAntipsychotics,,Mental disorder,Behavioral and emotional disorder with onset in childhood,False,False,False,False,False,False,False,
hasMedicationAnxiolytics,,Mental disorder,Behavioral and emotional disorder with onset in childhood,False,False,False,False,False,False,False,
hasMedicationMood_stabilizers,,Mental disorder,Behavioral and emotional disorder with onset in childhood,False,False,False,False,False,False,False,
hasMedicationStimulants,,Mental disorder,Behavioral and emotional disorder with onset in childhood,False,False,False,False,False,False,False,
hasComplicationsSuicide,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
hasSymptomsAgitation,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
hasSymptomsAnxiety,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
hasSymptomsDepression,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
hasSymptomsMania,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
hasSymptomsParanoia,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
hasSymptomsPsychosis,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
hasMedicationAntidepressants,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
